report_id,title,ticker,date,pdf_url,download_url,downloaded,download_path
51ddeccbb69decb885b9d3e3733e85c9,Ngân hàng TMCP Sài Gòn Thương Tín - Đánh giá nhanh KQKD 4Q2025,,07/01/2026,https://kbsec.com.vn/pic/Service/KBSV_STB_FTM.pdf,https://kbsec.com.vn/pic/Service/KBSV_STB_FTM.pdf,False,
3f00b65ba44cf39b991d394e6bbe5f6c,CTCP Thế giới số - Báo cáo cập nhật 3Q2025,,24/12/2025,https://kbsec.com.vn/pic/Service/KBSV_DGW_Baocaocapnhat_20251224.pdf,https://kbsec.com.vn/pic/Service/KBSV_DGW_Baocaocapnhat_20251224.pdf,False,
dc80df63fbecea0025e98422983defcf,CTCP Dịch vụ Hàng hóa Sài Gòn - Báo cáo cập nhật 3Q2025,,22/12/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_SCS_20251222.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_SCS_20251222.pdf,False,
156bd24d9407e1da5a383a0defa41670,CTCP TCT Khí Việt Nam - Báo cáo cập nhật 3Q2025,,19/12/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_GAS_20251219.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_GAS_20251219.pdf,False,
6b69cfb73ce177b0c0fbf43348ef0198,CTCP Cao su Đà Nẵng - Báo cáo cơ hội đầu tư,,17/12/2025,https://kbsec.com.vn/pic/Service/KBSV_DRC_Baocaocohoidautu_251217.pdf,https://kbsec.com.vn/pic/Service/KBSV_DRC_Baocaocohoidautu_251217.pdf,False,
06aa08eb4f471755aa6a5e256d2d08ac,CTCP TCT Nước - Môi trường Bình Dương - Báo cáo cập nhật 3Q2025,,17/12/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_BWE_20251217.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_BWE_20251217.pdf,False,
798d8365f5003337693617d0f5af515b,CTCP Tập đoàn Masan - Báo cáo cập nhật 3Q2025,,16/12/2025,https://kbsec.com.vn/pic/Service/KBSV_MSN_Baocaocapnhat_20251215.pdf,https://kbsec.com.vn/pic/Service/KBSV_MSN_Baocaocapnhat_20251215.pdf,False,
1239c54a1954316b066b67e11cef0d2c,CTCP Đầu tư Sài Gòn VRG - Báo cáo cập nhật 3Q2025,,16/12/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_SIP_20251216.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_SIP_20251216.pdf,False,
eebaefbfbedcb31a48333394733f5976,CTCP Tập đoàn Hòa Phát - Báo cáo cập nhật 3Q2025,,16/12/2025,https://kbsec.com.vn/pic/Service/KBSV_HPG_Baocaocapnhat_251215.pdf,https://kbsec.com.vn/pic/Service/KBSV_HPG_Baocaocapnhat_251215.pdf,False,
07f1e031d7083d0cb043b0d72318b0e1,TCT Cảng Hàng không Việt Nam - Báo cáo cập nhật 3Q2025,,16/12/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_ACV_20251216.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_ACV_20251216.pdf,False,
76cd59bcb4346e307ab12d4dbf6fb6d3,CTCP Nhựa Bình Minh - Báo cáo cập nhật 3Q2025,,16/12/2025,https://kbsec.com.vn/pic/Service/KBSV_BMP_Baocaocapnhat_251215.pdf,https://kbsec.com.vn/pic/Service/KBSV_BMP_Baocaocapnhat_251215.pdf,False,
748d399901f91f08e7c0a125efbf005c,Tập đoàn Cao su Việt Nam - Báo cáo cập nhật 3Q2025,,15/12/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_GVR_20251515.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_GVR_20251515.pdf,False,
a5966aac3ef6f9379b0478976f8d346e,CTCP Tập đoàn PC1 - Báo cáo cập nhật 3Q2025,,11/12/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_PC1_20251211.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_PC1_20251211.pdf,False,
139dee23d88b0d1764fc0d7e050fe10d,CTCP Vàng bạc đá quý Phú Nhuận - Báo cáo cập nhật 3Q2025,,11/12/2025,https://kbsec.com.vn/pic/Service/KBSV_PNJ_Baocaocapnhat_20251211.pdf,https://kbsec.com.vn/pic/Service/KBSV_PNJ_Baocaocapnhat_20251211.pdf,False,
c5886519a04f7b92acf31f2b2dfea490,CTCP Đầu tư và Kinh doanh Nhà Khang Điền - Báo cáo cập nhật 3Q2025,,10/12/2025,https://kbsec.com.vn/pic/Service/KBSV_KDH_Baocaocapnhat_20251210.pdf,https://kbsec.com.vn/pic/Service/KBSV_KDH_Baocaocapnhat_20251210.pdf,False,
534878e926fe0a438edc905e1fd01446,CTCP Tập đoàn Hóa chất Đức Giang - Báo cáo cập nhật 3Q2025,,09/12/2025,https://kbsec.com.vn/pic/Service/KBSV_DGC_Baocaocapnhat_251209.pdf,https://kbsec.com.vn/pic/Service/KBSV_DGC_Baocaocapnhat_251209.pdf,False,
eae66bdd67c6e5b34fb01a16b003f5b6,CTCP Đầu tư Nam Long - Báo cáo cập nhật 3Q2025,,08/12/2025,https://kbsec.com.vn/pic/Service/KBSV_NLG_Baocaocapnhat_20251208.pdf,https://kbsec.com.vn/pic/Service/KBSV_NLG_Baocaocapnhat_20251208.pdf,False,
825cd3baa91ddc305abc867c49314267,Ngân hàng TMCP Đầu Tư và Phát Triển Việt Nam - Báo cáo cập nhật 3Q2025,,08/12/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_BID_20251208.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_BID_20251208.pdf,False,
de7840129cc92e1205dc58c672beb951,CTCP Sữa Việt Nam - Báo cáo cập nhật 3Q2025,,05/12/2025,https://kbsec.com.vn/pic/Service/KBSV_VNM_Baocaocapnhat_251205.pdf,https://kbsec.com.vn/pic/Service/KBSV_VNM_Baocaocapnhat_251205.pdf,False,
8464b08cd6a6b64500d8ca5332fafe8b,CTCP Gemadept - Báo cáo cập nhật 3Q2025,,05/12/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_GMD_20251205.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_GMD_20251205.pdf,False,
21b6ec0e4a6b076578466579feaa462d,Ngân hàng TMCP Á Châu - Báo cáo cập nhật 3Q2025,,05/12/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_ACB_122025.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_ACB_122025.pdf,False,
bef62b01467866854c5ec1470807f8da,CTCP Cơ điện lạnh - Báo cáo cập nhật 3Q2025,,05/12/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_REE_20251205.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_REE_20251205.pdf,False,
33d2a67c4f0582ad792c87e20d0b5786,TCT Phát triển Đô thị Kinh Bắc - Báo cáo cập nhật 3Q2025,,05/12/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_KBC_20251205.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_KBC_20251205.pdf,False,
76a26d4a06c7deeb774850366027b6f5,CTCP Tổng Công ty Điện lực Dầu khí Việt Nam - Báo cáo cập nhật 3Q2025,,05/12/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_POW_20251205.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_POW_20251205.pdf,False,
3216e1a561ab152297bfaa3a69fcf731,CTCP Tập đoàn FPT - Báo cáo cập nhật 3Q2025,,05/12/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_FPT_20251205.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_FPT_20251205.pdf,False,
fb0862a16dacc6a965b8f5696118786b,CTCP Đầu tư Thế giới Di động - Báo cáo cập nhật 3Q2025,,02/12/2025,https://kbsec.com.vn/pic/Service/KBSV_MWG_Baocaocapnhat_20251201.pdf,https://kbsec.com.vn/pic/Service/KBSV_MWG_Baocaocapnhat_20251201.pdf,False,
11594e293f4c508511a4be750a02df88,Ngân hàng TMCP Kỹ Thương Việt Nam - Báo cáo cập nhật 3Q2025,,01/12/2025,https://kbsec.com.vn/pic/Service/KBSV_TCB_Baocaocapnhat_3Q2025_112025.pdf,https://kbsec.com.vn/pic/Service/KBSV_TCB_Baocaocapnhat_3Q2025_112025.pdf,False,
e401ed8f5c19eed79d242cbba1b7c076,Ngân hàng TMCP Công Thương Việt Nam - Báo cáo cập nhật 3Q2025,,28/11/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_CTG_20251125.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_CTG_20251125.pdf,False,
63dbad8615540f1ee2d65b8ef5a86669,CTCP Vĩnh Hoàn - Báo cáo cập nhật 3Q2025,,27/11/2025,https://kbsec.com.vn/pic/Service/KBSV_VHC_Baocaocapnhat_20251127.pdf,https://kbsec.com.vn/pic/Service/KBSV_VHC_Baocaocapnhat_20251127.pdf,False,
273110b15be787b612ed7f96b84cace1,Ngân hàng TMCP Ngoại Thương Việt Nam - Báo cáo cập nhật 3Q2025,,13/11/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_VCB_20251110.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_VCB_20251110.pdf,False,
c58d325736a12074560c062575a39fd8,Ngân hàng TMCP Việt Nam Thịnh Vượng - Báo cáo cập nhật 3Q2025,,07/11/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_VPB_20251107.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_VPB_20251107.pdf,False,
2d05dbf8ac5cdddb9dd6d5c33869b029,CTCP Thực Phẩm Sao Ta - Báo cáo cập nhật 3Q2025,,03/11/2025,https://kbsec.com.vn/pic/Service/KBSV_FMC_Baocaocapnhat_20251103.pdf,https://kbsec.com.vn/pic/Service/KBSV_FMC_Baocaocapnhat_20251103.pdf,False,
b41a3e32f31ca0d0d2e6220aa1451137,CTCP Phát triển Hạ tầng Kỹ thuật - Báo cáo cơ hội đầu tư,,30/10/2025,https://kbsec.com.vn/pic/Service/KBSV_IJC_Baocaocohoidautu_20251030.pdf,https://kbsec.com.vn/pic/Service/KBSV_IJC_Baocaocohoidautu_20251030.pdf,False,
715da333b2d2f40e4356270874a27c73,CTCP Thế giới số - Báo cáo cập nhật 2Q2025,,09/10/2025,https://kbsec.com.vn/pic/Service/KBSV_DGW_Baocaocapnhat_2Q2025.pdf,https://kbsec.com.vn/pic/Service/KBSV_DGW_Baocaocapnhat_2Q2025.pdf,False,
606e1d6c74d154ee1bd5ed97cc0930f0,CTCP Xây dựng Coteccons - Báo cáo cập nhật Q4 FY25,,25/09/2025,https://kbsec.com.vn/pic/Service/KBSV_CTD_Baocaocapnhat_250925.pdf,https://kbsec.com.vn/pic/Service/KBSV_CTD_Baocaocapnhat_250925.pdf,False,
ab9facd4044e5cb905a214ef1081b0b8,CTCP Dịch vụ Hàng hóa Sài Gòn - Báo cáo cập nhật 2Q2025,,24/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_SCS_20250922.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_SCS_20250922.pdf,False,
d070f293a316518ae2d637e7ea8a774f,CTCP TCT Nước - Môi trường Bình Dương - Báo cáo cập nhật 2Q2025,,22/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_BWE_20250922.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_BWE_20250922.pdf,False,
49323695b5c8580b4865fe04874a2122,CTCP TCT Khí Việt Nam - Báo cáo cập nhật 2Q2025,,22/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_GAS_20250922.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_GAS_20250922.pdf,False,
a28757fb2cb30771d3cd71197590e8ef,CTCP Thép Nam Kim - Báo cáo cập nhật 2Q2025,,22/09/2025,https://kbsec.com.vn/pic/Service/KBSV_NKG_Baocaocapnhat_250922.pdf,https://kbsec.com.vn/pic/Service/KBSV_NKG_Baocaocapnhat_250922.pdf,False,
7ac1c6173f7b44fdba7011adab51d733,CTCP Tập đoàn Masan - Báo cáo cập nhật 2Q2025,,22/09/2025,https://kbsec.com.vn/pic/Service/KBSV_MSN_Baocaocapnhat_20250922.pdf,https://kbsec.com.vn/pic/Service/KBSV_MSN_Baocaocapnhat_20250922.pdf,False,
7570bfea2d96e329f7aceb0ed5fbabbc,CTCP Đầu tư Sài Gòn VRG - Báo cáo cập nhật 2Q2025,,19/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_SIP_20250919.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_SIP_20250919.pdf,False,
70e9ef96f6c3b4e38b444f9855425432,CTCP Điện Gia Lai - Báo cáo cập nhật 2Q2025,,18/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_GEG_20250918.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_GEG_20250918.pdf,False,
174723744c998b1ade82b9d04b90dad0,CTCP Vĩnh Hoàn - Báo cáo cập nhật 2Q2025,,15/09/2025,https://kbsec.com.vn/pic/Service/KBSV_VHC_Baocaocapnhat_20250915.pdf,https://kbsec.com.vn/pic/Service/KBSV_VHC_Baocaocapnhat_20250915.pdf,False,
a73ca7ddcf8e6508ec2d072bd6384c1c,Tập đoàn Cao su Việt Nam - Báo cáo cập nhật 2Q2025,,15/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_GVR_20250915 (2).pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_GVR_20250915 (2).pdf,False,
491c8e71d4e778ae28ea32c2f9f24aa5,CTCP Tập đoàn Hòa Phát - Báo cáo cập nhật 2Q2025,,15/09/2025,https://kbsec.com.vn/pic/Service/KBSV_HPG_Baocaocapnhat_250915.pdf,https://kbsec.com.vn/pic/Service/KBSV_HPG_Baocaocapnhat_250915.pdf,False,
2e70efd450e62fdfcb37c48eedff2829,CTCP Cơ điện lạnh - Báo cáo cập nhật 2Q2025,,15/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_REE_20250915.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_REE_20250915.pdf,False,
8f946dc98b05c80dd8c3344dd6fc668e,TCT Cảng Hàng không Việt Nam - Báo cáo cập nhật 2Q2025,,15/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_ACV_20250915.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_ACV_20250915.pdf,False,
2cdaf7b789389952bd9a0ccc5c5057a2,CTCP Tổng Công ty Điện lực Dầu khí Việt Nam - Báo cáo cập nhật 2Q2025,,15/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_POW_20250915.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_POW_20250915.pdf,False,
7dd41b11319beabecd010964115a7090,Ngân hàng TMCP Quân đội - Báo cáo cập nhật 2Q2025,,12/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_MBB_092025..pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_MBB_092025..pdf,False,
90c6eb9e4b30892d195d0f680ebe5c75,CTCP Tập đoàn Hóa chất Đức Giang - Báo cáo cập nhật 2Q2025,,12/09/2025,https://kbsec.com.vn/pic/Service/KBSV_DGC_Baocaocapnhat_250912.pdf,https://kbsec.com.vn/pic/Service/KBSV_DGC_Baocaocapnhat_250912.pdf,False,
a3b130511f472acb3e420b70c189f3b2,TCT Phát triển Đô thị Kinh Bắc - Báo cáo cập nhật 2Q2025,,12/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_KBC_20250912.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_KBC_20250912.pdf,False,
c008b10884455e4ac638512a77255fbe,CTCP Tập đoàn FPT - Báo cáo cập nhật 2Q2025,,12/09/2025,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_FPT_20250912.pdf,https://kbsec.com.vn/pic/Service/KBSV_Baocaocapnhat_FPT_20250912.pdf,False,
a96fce5bcb7051f18520fb88b7a07eef,Ngân hàng TMCP Kỹ Thương Việt Nam - Báo cáo cập nhật 2Q2025,,12/09/2025,https://kbsec.com.vn/pic/Service/KBSV_TCB_Baocaocapnhat_092025 (1).pdf,https://kbsec.com.vn/pic/Service/KBSV_TCB_Baocaocapnhat_092025 (1).pdf,False,
