[2025-12-13 19:30:41] [DEBUG   ] discord.client: Dispatching event message
[2025-12-13 19:30:41] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1445423293841805464/messages with {"content":"B\u00e0i t\u00f3m t\u1eaft d\u01b0\u1edbi 200 t\u1eeb:\n\n1. CTCP \u0110\u1ea7u t\u01b0 Nam Long (NLG) \u0111\u00e3 c\u00f4ng b\u1ed1 k\u1ebft qu\u1ea3 \u0111\u1ee3t ch\u00e0o b\u00e1n 100,1 tri\u1ec7u c\u1ed5 phi\u1ebfu, theo \u0111\u00f3, c\u1ed5 \u0111\u00f4ng hi\u1ec7n h\u1eefu \u0111\u00e3 \u0111\u0103ng k\u00fd mua v\u00e0 ho\u00e0n t\u1ea5t thanh to\u00e1n 97,1 tri\u1ec7u \u0111\u01a1n v\u1ecb, \u0111\u1ea1t kho\u1ea3ng 97% t\u1ed5ng l\u01b0\u1ee3ng ch\u00e0o b\u00e1n.\n2. H\u01a1n 3 tri\u1ec7u c\u1ed5 phi\u1ebfu c\u00f2n l\u1ea1i s\u1ebd ti\u1ebfp t\u1ee5c \u0111\u01b0\u1ee3c ph\u00e2n ph\u1ed1i cho 282 nh\u00e0 \u0111\u1ea7u t\u01b0 c\u00e1 nh\u00e2n v\u1edbi gi\u00e1 25.000 \u0111\u1ed3ng/CP, t\u1ed5ng s\u1ed1 ti\u1ec1n \u01b0\u1edbc t\u00ednh Nam Long thu v\u1ec1 t\u1eeb \u0111\u1ee3t ch\u00e0o b\u00e1n l\u00e0 h\u01a1n 2.500 t\u1ef7 \u0111\u1ed3ng, n\u00e2ng v\u1ed1n \u0111i\u1ec1u l\u1ec7 l\u00ean g\u1ea7n 4.852 t\u1ef7 \u0111\u1ed3ng. S\u1ed1 c\u1ed5 phi\u1ebfu n\u00e0y b\u1ecb h\u1ea1n ch\u1ebf giao d\u1ecbch 1 n\u0103m.\n3. Ngu\u1ed3n v\u1ed1n huy \u0111\u1ed9ng \u0111\u01b0\u1ee3c d\u1ef1 ki\u1ebfn ph\u00e2n b\u1ed5 cho vi\u1ec7c thanh to\u00e1n c\u00e1c kho\u1ea3n vay (640 t\u1ef7 \u0111\u1ed3ng), \u0111\u1ea7u t\u01b0 c\u00e1c d\u1ef1 \u00e1n (1.597 t\u1ef7 \u0111\u1ed3ng) v\u00e0 r\u00f3t v\u1ed1n v\u00e0o hai c\u00f4ng ty con ch\u1ee7 l\u1ef1c (265 t\u1ef7 \u0111\u1ed3ng).\n4. L\u0169y k\u1ebf 9 th\u00e1ng \u0111\u1ea7u n\u0103m 2025, Nam Long \u0111\u1ea1t doanh thu thu\u1ea7n 3.941 t\u1ef7 \u0111\u1ed3ng (+376%) v\u00e0 l\u1ee3i nhu\u1eadn sau thu\u1ebf c\u1ee7a c\u1ed5 \u0111\u00f4ng c\u00f4ng ty m\u1eb9 \u0111\u1ea1t 354 t\u1ef7 \u0111\u1ed3ng (g\u1ea5p 23 l\u1ea7n so v\u1edbi c\u00f9ng k\u1ef3 2024), ho\u00e0n th\u00e0nh 50,5% ch\u1ec9 ti\u00eau l\u1ee3i nhu\u1eadn n\u0103m.\n5. Tr\u00ean th\u1ecb tr\u01b0\u1eddng ch\u1ee9ng kho\u00e1n, c\u1ed5 phi\u1ebfu NLG \u0111ang ch\u1ecbu \u00e1p l\u1ef1c \u0111i\u1ec1u ch\u1ec9nh g\u1ea7n \u0111\u00e2y, gi\u1ea3m 13,12% trong kho\u1ea3ng m\u1ed9t th\u00e1ng, t\u1eeb 37.900 \u0111\u1ed3ng/CP xu\u1ed1ng 32.900 \u0111\u1ed3ng/CP.","components":[],"nonce":"15351494602474913777","enforce_nonce":true,"tts":false} has returned 200
[2025-12-13 19:30:41] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (3df15bae86f6647dd4dfcbd5c6949480).
[2025-12-13 19:30:41] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1445423293841805464/messages has received {'type': 0, 'content': 'Bài tóm tắt dưới 200 từ:\n\n1. CTCP Đầu tư Nam Long (NLG) đã công bố kết quả đợt chào bán 100,1 triệu cổ phiếu, theo đó, cổ đông hiện hữu đã đăng ký mua và hoàn tất thanh toán 97,1 triệu đơn vị, đạt khoảng 97% tổng lượng chào bán.\n2. Hơn 3 triệu cổ phiếu còn lại sẽ tiếp tục được phân phối cho 282 nhà đầu tư cá nhân với giá 25.000 đồng/CP, tổng số tiền ước tính Nam Long thu về từ đợt chào bán là hơn 2.500 tỷ đồng, nâng vốn điều lệ lên gần 4.852 tỷ đồng. Số cổ phiếu này bị hạn chế giao dịch 1 năm.\n3. Nguồn vốn huy động được dự kiến phân bổ cho việc thanh toán các khoản vay (640 tỷ đồng), đầu tư các dự án (1.597 tỷ đồng) và rót vốn vào hai công ty con chủ lực (265 tỷ đồng).\n4. Lũy kế 9 tháng đầu năm 2025, Nam Long đạt doanh thu thuần 3.941 tỷ đồng (+376%) và lợi nhuận sau thuế của cổ đông công ty mẹ đạt 354 tỷ đồng (gấp 23 lần so với cùng kỳ 2024), hoàn thành 50,5% chỉ tiêu lợi nhuận năm.\n5. Trên thị trường chứng khoán, cổ phiếu NLG đang chịu áp lực điều chỉnh gần đây, giảm 13,12% trong khoảng một tháng, từ 37.900 đồng/CP xuống 32.900 đồng/CP.', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-13T12:30:41.556000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1449377992513159300', 'channel_id': '1445423293841805464', 'author': {'id': '1442862200480989256', 'username': 'tin_doanh_nghiep', 'avatar': '969e257ab2c02e20e93bf609010bf605', 'discriminator': '2671', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '15351494602474913777'}
[2025-12-13 19:30:41] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-12-13 19:30:50] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 6.
[2025-12-13 19:30:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-13 19:31:31] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 6.
[2025-12-13 19:31:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-13 19:32:12] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 6.
[2025-12-13 19:32:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
